,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,
1572,20181110114902,525.3,-4,31,23,16,525,0,,
1573,20181110114912,524.7,1,31,23,16,525,0,,
1574,20181110114922,522.1,39,31,23,16,519,75,,
1575,20181110114932,516.9,21,31,23,16,521,0,,
1576,20181110114942,519,36,31,23,16,521,7,,
1577,20181110114952,522.7,-14,31,23,16,523,-4,,
1578,20181110115002,518.8,89,31,23,16,516,121,,
1579,20181110115012,516.8,67,31,23,16,516,79,,
1580,20181110115022,520.5,-9,31,23,16,522,-10,,
1581,20181110115032,518.3,48,31,23,16,518,49,,
1582,20181110115042,518,56,31,23,16,519,34,,
1583,20181110115052,516.7,59,31,23,16,517,71,,
1584,20181110115102,519.5,24,30,23,16,520,34,,
1585,20181110115112,522.7,-15,30,23,16,521,30,,
1586,20181110115122,516.7,125,30,23,16,516,125,,
1587,20181110115132,517,36,30,23,16,517,57,,
1588,20181110115142,517.9,34,30,23,16,518,50,,
1589,20181110115152,521.3,-13,30,23,16,522,-1,,
1590,20181110115202,521.8,-10,30,23,16,523,-1,,
1591,20181110115212,520.2,27,30,23,16,520,43,,
1592,20181110115222,523.6,-15,30,23,16,524,3,,
1593,20181110115232,525,-14,30,23,16,526,-10,,
1594,20181110115242,531.1,-73,30,23,16,532,-75,,
1595,20181110115252,523.1,29,30,23,16,519,107,,
1596,20181110115302,509.7,175,30,23,16,510,181,,
1597,20181110115312,518.2,53,30,23,16,518,60,,
1598,20181110115322,518.7,41,30,23,16,519,49,,
1599,20181110115332,515.6,71,30,23,16,518,43,,
1600,20181110115342,516.5,28,30,23,16,520,10,,
1601,20181110115352,518.8,38,30,23,16,521,20,,
1602,20181110115402,519.5,36,30,23,16,521,25,,
1603,20181110115412,523.1,-15,30,23,16,524,4,,
1604,20181110115422,518.3,50,30,23,16,522,2,,
1605,20181110115432,507.6,200,30,23,16,508,203,,
1606,20181110115442,518.2,29,29,23,16,518,42,,
1607,20181110115452,530.7,-116,29,23,16,532,-120,,
1608,20181110115502,510.7,141,29,23,16,510,166,,
1609,20181110115512,520.5,-9,29,23,16,521,-2,,
1610,20181110115522,520.3,61,29,23,16,520,59,,
1611,20181110115532,529.6,-127,29,23,16,530,-108,,
1612,20181110115542,525.9,-93,29,23,16,527,-85,,
1613,20181110115552,518.8,52,29,23,16,519,46,,
1614,20181110115602,522.7,3,29,23,16,523,0,,
1615,20181110115612,523,1,29,23,16,523,0,,
1616,20180000000000,522.955555555555,4.88888888888888,29,23,16,523.111111111111,1.66666666666666,0,
1624,20181110115742,524.8,0,29,23,16,461,0,,
1625,20181110115752,522.6,36,29,23,16,524,15,,
1626,20181110115802,524.3,2,29,23,16,525,-1,,
1627,20181110115812,524.5,2,29,23,16,525,0,,
1628,20181110115822,524.2,2,29,23,16,524,0,,
1629,20181110115832,524.5,1,29,23,16,524,0,,
